"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_22_PI426266366",70,156,4269,"222784189_EZ012847.1","222784189_EZ012847.1_582-728","CUST_22_PI426266366","FALSE","gi|222784189_EZ012847.1_582-728","EZ012847.1","EZ012847.1","EZ012847","eukaryotic translation elongation factor 1 epsilon 1","Eukaryotic translation elongation factor1 epsilon-1 (Eef1e1)","Eukaryotic translation elongation factor1 epsilon-1 (Eef1e1)","","translation","DNA damage response_protein biosynthesis","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,0,0.261779984291012,0,1,1,-5.85040485121535
"CUST_23_PI426264530",86,18,1714,"222549313_EZ005226.1","222549313_EZ005226.1_165-266","CUST_23_PI426264530","FALSE","gi|222549313_EZ005226.1_165-266","EZ005226.1","EZ005226.1","EZ005226","potassium voltage-gated channel subfamily h member 7","Potassium voltage-gated channel subfamily H member 7 (Kcnh7)","Potassium voltage-gated channel subfamily H member 7 (Kcnh7)","","metal ion transport","(revisit)","ion binding","MF","Acropora millepora","coral",NA,NA,0,0.0581100575963897,0,1,1,-5.85040485121535
"CUST_233_PI426232937",73,2,3854,"AY996050.1","AY996050.1","CUST_233_PI426232937","FALSE","gb|AY996050.1|gi|66731530","AY996050.1","AY996050.1","AY996050","","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","","photosynthesis","CO2 fixation_photosynthesis","CO2 fixation","ZOOX - CO2 fixation","Symbiodinium sp. clade A","zooxanthellae",NA,NA,0,0.120895240480081,0,1,1,-5.85040485121535
"CUST_24_PI426244603",92,75,783,"187564263_EU498722.1","187564263_EU498722.1_1-693","CUST_24_PI426244603","FALSE","gi|187564263_EU498722.1_1-693","EU498722.1","EU498722.1","EU498722","green fluorescent gfp-like protein","GFP-like chromoprotein","GFP-like chromoprotein","","bioluminescence","(revisit)","bioluminescence","NCF","Acropora eurystoma","coral",NA,NA,0,0.202570093446319,0,1,1,-5.85040485121535
"CUST_25_PI426244589",73,151,3861,"222787391_EZ015863.1","222787391_EZ015863.1_386-985","CUST_25_PI426244589","FALSE","gi|222787391_EZ015863.1_386-985","EZ015863.1","EZ015863.1","EZ015863","disks large-associated protein 1-like","Disks large-associated protein 1 (DLGAP1)","Disks large-associated protein 1 (DLGAP1)","","adhesion_celljunction","(revisit)","signaling","NCF","Acropora millepora","coral",NA,NA,0,0.115299901301317,0,1,1,-5.85040485121535
"CUST_25_PI426244597",19,72,12675,"222784716_EZ013354.1","222784716_EZ013354.1_98-2018","CUST_25_PI426244597","FALSE","gi|222784716_EZ013354.1_98-2018","EZ013354.1","EZ013354.1","EZ013354","transport protein sec61 subunit alpha 2","Protein transport protein Sec61 subunit alpha isoform 2 (Sec61a2)","Protein transport protein Sec61 subunit alpha isoform 2 (Sec61a2)","","protein transport","autophagy_phagocytosis","protein transport","NCF","Acropora millepora","coral",NA,NA,0,0.224322101376453,0,1,1,-5.85040485121535
"CUST_25_PI426266278",74,14,3684,"222784688_EZ013328.1","222784688_EZ013328.1_98-1026","CUST_25_PI426266278","FALSE","gi|222784688_EZ013328.1_98-1026","EZ013328.1","EZ013328.1","EZ013328","peroxisomal biogenesis factor 3","Peroxisomal biogenesis factor 3 (PEX3)","Peroxisomal biogenesis factor 3 (PEX3)","","peroxisomal","protein binding_peroxisome biogenesis","transport","MF","Acropora millepora","coral",NA,NA,0,0.161000096670158,0,1,1,-5.85040485121535
"CUST_255_PI426266615",52,164,7217,"Hsp27_T31(1)_11_45","Hsp27_T31(1)_11_45","CUST_255_PI426266615","FALSE","","Hsp27T31(1)","JK822213.1","Hsp27_T31(1)","","UPF2 regulator of nonsense transcripts (UPF2)","UPF2 regulator of nonsense transcripts (UPF2)","","nucleic acid binding","(revisit)","nucleic acid modification","NCF","Montastraea cavernosa","coral",NA,NA,0,0.116399734549621,0,1,1,-5.85040485121535
"CUST_26_PI426227495",66,81,5044,"222784125_EZ012783.1","222784125_EZ012783.1_12-902","CUST_26_PI426227495","FALSE","gi|222784125_EZ012783.1_12-902","EZ012783.1","EZ012783.1","EZ012783","ribosome biogenesis regulatory protein homolog","Ribosome biogenesis regulatory protein homolog (Rrs1)","Ribosome biogenesis regulatory protein homolog (Rrs1)","","ribosomal","(revisit)","translation","NCF","Acropora millepora","coral",NA,NA,0,0.116399734549621,0,1,1,-5.85040485121535
"CUST_261_PI426232937",49,61,7842,"EU179716.1","EU179716.1","CUST_261_PI426232937","FALSE","gb|EU179716.1|gi|162945817","EU179716.1","EU179716.1","EU179716","","peridinin chlorophyll-a binding protein apoprotein precursor","peridinin chlorophyll-a binding protein apoprotein (pcp)","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0,0.0336250483350789,0,1,1,-5.85040485121535
"CUST_261_PI426266615",91,83,943,"Hsp90(2)3_120_154","Hsp90(2)3_120_154","CUST_261_PI426266615","FALSE","","Hsp90(2)","JK822215.1","Hsp90(2)","","leucine-rich repeat ribonuclease inhibitor family protein (NLRP4); predicted protein","leucine-rich repeat ribonuclease inhibitor family protein (NLRP4); predicted protein","","inflammation","(revisit)","inflammation","MF","Montastraea cavernosa","coral",NA,NA,0,0.183459554674959,0,1,1,-5.85040485121535
"CUST_27_PI426226915",56,64,6611,"163716524_EU312080.1","163716524_EU312080.1_157-465","CUST_27_PI426226915","FALSE","gi|163716524_EU312080.1_157-465","EU312080.1","EU312080.1","EU312080","actin","actin","actin","","cytoskeletal","cell motility_cytokinesis_signaling","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,-3.5527136788005e-15,12.1823080960747,-1.57036828699877e-14,0.999999999999988,1,-5.85040485121535
"CUST_27_PI426227486",25,56,11699,"222547673_EZ003586.1","222547673_EZ003586.1_35-268","CUST_27_PI426227486","FALSE","gi|222547673_EZ003586.1_35-268","EZ003586.1","EZ003586.1","EZ003586","tigger transposable element derived 4","Tigger transposable element-derived protein 4 (Tigd4","Tigger transposable element-derived protein 4 (Tigd4","","misc","(revisit)","nucleic acid modification","MF","Acropora millepora","coral",NA,NA,0,0.14983450633988,0,1,1,-5.85040485121535
"CUST_27_PI426266615",79,12,2865,"Ac_10_137_171","Ac_10_137_171","CUST_27_PI426266615","FALSE","","Ac_10","EZ024210","Ac_10","","Glutathione S-transferase Mu 3 (GSTM3)","Glutathione S-transferase Mu 3 (GSTM3)","","reactive O2 species metabolism","metabolism of xenobiotics & drugs","response to xenobiotic","SR","Acropora millepora","coral",NA,NA,0,0.0919147252883097,0,1,1,-5.85040485121535
"CUST_28_PI426266366",88,74,1358,"222784835_EZ013469.1","222784835_EZ013469.1_168-992","CUST_28_PI426266366","FALSE","gi|222784835_EZ013469.1_168-992","EZ013469.1","EZ013469.1","EZ013469","eukaryotic translation initiation factor 4e nuclear import factor 1","Eukaryotic translation initiation factor 4E transporter (EIF4ENIF1)","Eukaryotic translation initiation factor 4E transporter (EIF4ENIF1)","","translation","protein binding","protein transport","NCF","Acropora millepora","coral",NA,NA,0,0.207240065662387,0,1,1,-5.85040485121535
"CUST_280_PI426227486",83,99,2247,"222784581_EZ013227.1","222784581_EZ013227.1_56-529","CUST_280_PI426227486","FALSE","gi|222784581_EZ013227.1_56-529","EZ013227.1","EZ013227.1","EZ013227","nicotinamide mononucleotide adenylyltransferase 1","Nicotinamide mononucleotide adenylyltransferase 1 (NMNAT1","Nicotinamide mononucleotide adenylyltransferase 1 (NMNAT1","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.85040485121535
"CUST_294_PI426266615",78,85,3074,"MGID_235_145_179","MGID_235_145_179","CUST_294_PI426266615","FALSE","","MGID_235","EZ008165","MGID_235","","Aldehyde dehydrogenase family 8 member A1 (aldh8a1)","Aldehyde dehydrogenase family 8 member A1 (aldh8a1)","","metabolism-mixed","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,0,0.237292023228916,0,1,1,-5.85040485121535
"CUST_3_PI426246029",66,160,4923,"222551517_EZ007430.1","222551517_EZ007430.1_55-258","CUST_3_PI426246029","FALSE","gi|222551517_EZ007430.1_55-258","EZ007430.1","EZ007430.1","EZ007430","scavenger receptor class member 2","Scavenger receptor class B member 1 (SCARB1)","Scavenger receptor class B member 1 (SCARB1)","","digestion_storage","cell adhesion_phagocytosis","wound healing","SR","Acropora millepora","coral",NA,NA,0,0.329939637664654,0,1,1,-5.85040485121535
"CUST_3_PI426265153",77,60,3169,"222548585","222548585","CUST_3_PI426265153","FALSE","gi|222548585","EU476880.1","EU476880.1","EU476880","heat shock protein 70 (hsp70)","heat shock protein 70 (hsp70)","heat shock protein 70 (hsp70)","","chaperone_protein binding","stress response_apoptosis","molecular chaperone","SR","Symbiodinium sp.","zooxanthellae",NA,NA,0,0.209044397184573,0,1,1,-5.85040485121535
"CUST_3_PI426265165",30,122,10846,"222781632","222781632","CUST_3_PI426265165","FALSE","gi|222781632","EZ010303.1","EZ010303.1","EZ010303","e3 ubiquitin-protein ligase znrf2","Zinc/RING finger protein 2 (ZNRF2)","Zinc/RING finger protein 2 (ZNRF2)","","metal ion binding","protein ubiquitination ","protein modification","NCF","Acropora millepora","coral",NA,NA,0,0.153854665663395,0,1,1,-5.85040485121535
"CUST_31_PI426247733",76,53,3418,"222785212_EZ013846.1","222785212_EZ013846.1_10-882","CUST_31_PI426247733","FALSE","gi|222785212_EZ013846.1_10-882","EZ013846.1","EZ013846.1","EZ013846","homeobox protein six4","Homeobox protein SIX4 (SIX4","Homeobox protein SIX4 (SIX4","","homeobox","DNA binding","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0,0.0336250483350789,0,1,1,-5.85040485121535
"CUST_327_PI426232937",20,122,12486,"L13613.1","L13613.1","CUST_327_PI426232937","FALSE","gb|L13613.1|gi|431732","L13613.1","L13613.1","L13613","SYMPCPLHC","peridinin chlorophyll-a binding protein apoprotein precursor","peridinin chlorophyll mRNA","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0,0,0,1,1,-5.85040485121535
"CUST_34_PI426266366",89,19,1303,"222785330_EZ013964.1","222785330_EZ013964.1_27-212","CUST_34_PI426266366","FALSE","gi|222785330_EZ013964.1_27-212","EZ013964.1","EZ013964.1","EZ013964","atp-dependent rna helicase abstrakt","ATP-dependent RNA helicase abstrakt (abs)","ATP-dependent RNA helicase DDX41","","RNA binding","apoptosis_multicellular organism development","translation","NCF","Acropora millepora","coral",NA,NA,0,0.213730179659852,0,1,1,-5.85040485121535
"CUST_349_PI426227486",29,150,10996,"222786690_EZ015162.1","222786690_EZ015162.1_59-1033","CUST_349_PI426227486","FALSE","gi|222786690_EZ015162.1_59-1033","EZ015162.1","EZ015162.1","EZ015162","26s proteasome non-atpase regulatory subunit 14","26S proteasome non-ATPase regulatory subunit 14 (PSMD14)","26S proteasome non-ATPase regulatory subunit 14 (PSMD14)","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0,0.0592098908446928,0,1,1,-5.85040485121535
"CUST_35_PI426244589",91,94,856,"222779072_EZ007743.1","222779072_EZ007743.1_534-677","CUST_35_PI426244589","FALSE","gi|222779072_EZ007743.1_534-677","EZ007743.1","EZ007743.1","EZ007743","disks large homolog 2- partial","Disks large homolog 2 (Dlg2)","Disks large homolog 2 (Dlg2)","","adhesion_celljunction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0.193075053177237,0,1,1,-5.85040485121535
"CUST_36_PI426227890",87,69,1606,"222550720_EZ006633.1","222550720_EZ006633.1_78-239","CUST_36_PI426227890","FALSE","gi|222550720_EZ006633.1_78-239","EZ006633.1","EZ006633.1","EZ006633","topoisomerase iii alpha","DNA topoisomerase 3-alpha (TOP3A","DNA topoisomerase 3-alpha (TOP3A","","transcription machinery","transcription","nucleic acid modification","NCF","Acropora millepora","coral",NA,NA,0,0.0336250483350789,0,1,1,-5.85040485121535
"CUST_36_PI426245467",27,60,11369,"222794281_EZ022669.1","222794281_EZ022669.1_24-278","CUST_36_PI426245467","FALSE","gi|222794281_EZ022669.1_24-278","EZ022669.1","EZ022669.1","EZ022669","calcium calmodulin-dependent 3 -cyclic nucleotide phosphodiesterase 1c","Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A (PDE1A)","Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A (PDE1A)","","calcium signaling","metal idon binding_calmodulin binding","signaling","NCF","Acropora millepora","coral",NA,NA,0,0.0244850092613108,0,1,1,-5.85040485121535
"CUST_36_PI426246032",80,19,2779,"222800795_EZ029183.1","222800795_EZ029183.1_466-840","CUST_36_PI426246032","FALSE","gi|222800795_EZ029183.1_466-840","EZ029183.1","EZ029183.1","EZ029183","dna replication licensing factor mcm3","Maternal DNA replication licensing factor mcm3 (mmcm3)","Maternal DNA replication licensing factor mcm3 (mmcm3)","","DNA replication_repair_unwind","DNA binding","DNA replication","NCF","Acropora millepora","coral",NA,NA,0,0.14983450633988,0,1,1,-5.85040485121535
"CUST_370_PI426266615",82,5,2458,"SedC(A6)_129_163","SedC(A6)_129_163","CUST_370_PI426266615","FALSE","","SedC(A6)","JK822202.1","SedC(A6)","","28S ribosomal RNA gene","28S ribosomal RNA gene","","ribosomal","(revisit)","translation","NCF","Acropora millepora","coral",NA,NA,-3.5527136788005e-15,14.6664676099717,-1.64703204011717e-14,0.999999999999987,1,-5.85040485121535
"CUST_374_PI426227498",49,126,7728,"222779661_EZ008332.1","222779661_EZ008332.1_76-1098","CUST_374_PI426227498","FALSE","gi|222779661_EZ008332.1_76-1098","EZ008332.1","EZ008332.1","EZ008332","mitogen-activated protein kinase kinase kinase 10","Mitogen-activated protein kinase kinase kinase 10 (Map3k10)","Mitogen-activated protein kinase kinase kinase 10 (Map3k10)","","signal transduction","apoptosis_signaling_JUN pathway","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,0,0.0816748529662386,0,1,1,-5.85040485121535
"CUST_38_PI426266363",88,105,1424,"222784240_EZ012898.1","222784240_EZ012898.1_174-1431","CUST_38_PI426266363","FALSE","gi|222784240_EZ012898.1_174-1431","EZ012898.1","EZ012898.1","EZ012898","armadillo repeat containing 1","Armadillo repeat-containing protein 1 (Armc1","Armadillo repeat-containing protein 1 (Armc1","","ion channel_transport","metal ion binding","ion transport","NCF","Acropora millepora","coral",NA,NA,0,0.148030174817694,0,1,1,-5.85040485121535
"CUST_38_PI426266366",45,13,8522,"222785330_EZ013964.1","222785330_EZ013964.1_27-427","CUST_38_PI426266366","FALSE","gi|222785330_EZ013964.1_27-427","EZ013964.1","EZ013964.1","EZ013964","atp-dependent rna helicase abstrakt","ATP-dependent RNA helicase abstrakt (abs)","ATP-dependent RNA helicase DDX41","","RNA binding","apoptosis_multicellular organism development","translation","NCF","Acropora millepora","coral",NA,NA,0,0.318770912562662,0,1,1,-5.85040485121535
"CUST_382_PI426266615",62,12,5653,"SpkCtrl:","SpkCtrl:","CUST_382_PI426266615","FALSE","","SpkCtrl:","AF198054.1","AF198054","","Arabidopsis thaliana NAC1","Arabidopsis thaliana NAC1","","Control ","(revisit)","Control","CTRL","Arabidopsis thaliana","plant",NA,NA,0,0,0,1,1,-5.85040485121535
"CUST_392_PI426227498",55,99,6839,"222780720_EZ009391.1","222780720_EZ009391.1_1426-1650","CUST_392_PI426227498","FALSE","gi|222780720_EZ009391.1_1426-1650","EZ009391.1","EZ009391.1","EZ009391","g protein-coupled receptor 177","Integral membrane protein GPR177 (Gpr177)","Integral membrane protein GPR177 (Gpr177)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0.338727227859068,0,1,1,-5.85040485121535
"CUST_4_PI426244589",65,6,5164,"222794710_EZ023098.1","222794710_EZ023098.1_567-1640","CUST_4_PI426244589","FALSE","gi|222794710_EZ023098.1_567-1640","EZ023098.1","EZ023098.1","EZ023098","lamin b1","Lamin-B1 (Lmnb1)","Lamin-B1 (Lmnb1)","","adhesion_celljunction","(revisit)","signaling","NCF","Acropora millepora","coral",NA,NA,0,0.0336250483350789,0,1,1,-5.85040485121535
"CUST_4_PI426265153",39,110,9376,"222549797_EZ005710.1","222549797_EZ005710.1_108-227","CUST_4_PI426265153","FALSE","gi|222549797_EZ005710.1_108-227","EZ005710.1","EZ005710.1","EZ005710","gamma-glutamyltransferase 1","Gamma-glutamyltranspeptidase 1 (GGT1)","Gamma-glutamyltranspeptidase 1 (GGT1)","","membrane transport","(revisit)","oxidative stress","SR","Acropora millepora","coral",NA,NA,0,0.0592098908446928,0,1,1,-5.85040485121535
"CUST_41_PI426264530",96,93,118,"222780605_EZ009276.1","222780605_EZ009276.1_640-1017","CUST_41_PI426264530","FALSE","gi|222780605_EZ009276.1_640-1017","EZ009276.1","EZ009276.1","EZ009276","mitochondrial carrier protein","Solute carrier family 25 member 36-A (slc25a36a)","Solute carrier family 25 member 36-A (slc25a36a)","","ion channel_transport","mitochondria membrane transport","membrane transport","NCF","Acropora millepora","coral",NA,NA,0,0.288914918628625,0,1,1,-5.85040485121535
"CUST_42_PI426227893",46,101,8314,"222779588_EZ008259.1","222779588_EZ008259.1_73-243","CUST_42_PI426227893","FALSE","gi|222779588_EZ008259.1_73-243","EZ008259.1","EZ008259.1","EZ008259","histone-lysine n-methyltransferase setd1b","Histone-lysine N-methyltransferase SETD1B (setd1b)","Histone-lysine N-methyltransferase SETD1B (setd1b)","","transcription regulation","(revisit)","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0,0.119409813892471,0,1,1,-5.85040485121535
"CUST_42_PI426247733",84,11,2127,"222792994_EZ021382.1","222792994_EZ021382.1_43-1187","CUST_42_PI426247733","FALSE","gi|222792994_EZ021382.1_43-1187","EZ021382.1","EZ021382.1","EZ021382","homeodomain protein","Homeobox protein Hox-B5a (hoxb5a","Homeobox protein Hox-B5a (hoxb5a","","homeobox","DNA binding","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0,0.0816748529662386,0,1,1,-5.85040485121535
"CUST_44_PI426226978",42,84,8897,"222781510_EZ010181.1","222781510_EZ010181.1_31-889","CUST_44_PI426226978","FALSE","gi|222781510_EZ010181.1_31-889","EZ010181.1","EZ010181.1","EZ010181","dna-damage inducible protein 2","Protein DDI1 homolog 2 (ddi2)","Protein DDI1 homolog 2 (ddi2)","","DNA damage repair","SOS response","DNA repair","SR","Acropora millepora","coral",NA,NA,0,0.283531992221145,0,1,1,-5.85040485121535
"CUST_45_PI426226915",66,50,4978,"222545154_EZ001344.1","222545154_EZ001344.1_1846-2958","CUST_45_PI426226915","FALSE","gi|222545154_EZ001344.1_1846-2958","EZ001344.1","EZ001344.1","EZ001344","myo18a protein","Myosin-XVIIIa (Myo18a)","Unconventional myosin-XVIIIa (Myo18a)","","cytoskeletal","motor protein_directs organelles","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.85040485121535
"CUST_45_PI426227896",90,108,1013,"222787870_EZ016342.1","222787870_EZ016342.1_8-319","CUST_45_PI426227896","FALSE","gi|222787870_EZ016342.1_8-319","EZ016342.1","EZ016342.1","EZ016342","multidrug resistance-associated protein 4","Multidrug resistance-associated protein 4 (ABCC4)","Multidrug resistance-associated protein 4 (ABCC4)","","xenobiotic response","(revisit)","response to xenobiotic","SR","Acropora millepora","coral",NA,NA,0,0.206680006037472,0,1,1,-5.85040485121535
