"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_21_PI426266278",88,98,1346,"222784299_EZ012957.1","222784299_EZ012957.1_82-228","CUST_21_PI426266278","FALSE","gi|222784299_EZ012957.1_82-228","EZ012957.1","EZ012957.1","EZ012957","lonp2 protein","Peroxisomal Lon protease homolog 2 (Lonp2)","Peroxisomal Lon protease homolog 2 (Lonp2)","","peroxisomal","protein binding_misfolded protein degredation","molecular chaperone","MF","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_219_PI426227486",76,124,3301,"222783340_EZ012005.1","222783340_EZ012005.1_1-1265","CUST_219_PI426227486","FALSE","gi|222783340_EZ012005.1_1-1265","EZ012005.1","EZ012005.1","EZ012005","carbonic anhydrase","Carbonic anhydrase (cahz)","Carbonic anhydrase (cahz)","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_22_PI426245463",91,35,967,"222798880_EZ027268.1","222798880_EZ027268.1_25-924","CUST_22_PI426245463","FALSE","gi|222798880_EZ027268.1_25-924","EZ027268.1","EZ027268.1","EZ027268","bone morphogenetic protein type 1b","Bone morphogenetic protein receptor type-1B (Bmpr1b)","Bone morphogenetic protein receptor type-1B (Bmpr1b)","","calcification","calcium ion binding","proteolysis","MF","Acropora millepora","coral",NA,NA,0,0.533541130592746,0,1,1,-5.64516081531539
"CUST_257_PI426232937",77,125,3218,"EU179715.1","EU179715.1","CUST_257_PI426232937","FALSE","gb|EU179715.1|gi|162945815","EU179715.1","EU179715.1","EU179715","","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","","photosynthesis","CO2 fixation_photosynthesis","CO2 fixation","ZOOX - CO2 fixation","Symbiodinium sp.","zooxanthellae",NA,NA,0,0.143920262226541,0,1,1,-5.64516081531539
"CUST_280_PI426227486",83,99,2247,"222784581_EZ013227.1","222784581_EZ013227.1_56-529","CUST_280_PI426227486","FALSE","gi|222784581_EZ013227.1_56-529","EZ013227.1","EZ013227.1","EZ013227","nicotinamide mononucleotide adenylyltransferase 1","Nicotinamide mononucleotide adenylyltransferase 1 (NMNAT1","Nicotinamide mononucleotide adenylyltransferase 1 (NMNAT1","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_325_PI426227486",30,99,10939,"222785605_EZ014117.1","222785605_EZ014117.1_3-536","CUST_325_PI426227486","FALSE","gi|222785605_EZ014117.1_3-536","EZ014117.1","EZ014117.1","EZ014117","methylenetetrahydrofolate reductase","Methylenetetrahydrofolate reductase (Mthfr","Methylenetetrahydrofolate reductase (Mthfr","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0,0.143920262226541,0,1,1,-5.64516081531539
"CUST_327_PI426232937",20,122,12486,"L13613.1","L13613.1","CUST_327_PI426232937","FALSE","gb|L13613.1|gi|431732","L13613.1","L13613.1","L13613","SYMPCPLHC","peridinin chlorophyll-a binding protein apoprotein precursor","peridinin chlorophyll mRNA","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_33_PI426266615",25,99,11759,"Ac_12_125_159","Ac_12_125_159","CUST_33_PI426266615","FALSE","","Ac_12","EZ014380","Ac_12","","Similar to Methyl-CpG-binding domain protein 2 (Mbd2)","Similar to Methyl-CpG-binding domain protein 2 (Mbd2)","","transcription regulation","(revisit)","transcription","NCF","Acropora millepora","coral",NA,NA,0,0.0919147252883097,0,1,1,-5.64516081531539
"CUST_35_PI426265162",91,75,947,"222790807_EZ019195.1","222790807_EZ019195.1_80-232","CUST_35_PI426265162","FALSE","gi|222790807_EZ019195.1_80-232","EZ019195.1","EZ019195.1","EZ019195","Iron/zinc purple acid phosphatase-like protein","Iron/zinc purple acid phosphatase-like protein (papl)","Iron/zinc purple acid phosphatase-like protein (papl)","","metal ion homeostasis","(revisit)","metal ion binding","MF","Acropora millepora","coral",NA,NA,0,0.14983450633988,0,1,1,-5.64516081531539
"CUST_353_PI426266615",50,27,7695,"MGID_902_141_175","MGID_902_141_175","CUST_353_PI426266615","FALSE","","MGID_902","EZ011894.1","MGID_902","","40S ribosomal protein S23 (rps23); UV inducible ribosomal protein","40S ribosomal protein S23 (rps23); UV inducible ribosomal protein","","ribosomal","(revisit)","translation","NCF","Acropora millepora","coral",NA,NA,-3.5527136788005e-15,11.5944210062684,-1.85289551614019e-14,0.999999999999986,1,-5.64516081531539
"CUST_382_PI426266615",62,12,5653,"SpkCtrl:","SpkCtrl:","CUST_382_PI426266615","FALSE","","SpkCtrl:","AF198054.1","AF198054","","Arabidopsis thaliana NAC1","Arabidopsis thaliana NAC1","","Control ","(revisit)","Control","CTRL","Arabidopsis thaliana","plant",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_388_PI426227486",81,10,2538,"222790544_EZ018932.1","222790544_EZ018932.1_1-1047","CUST_388_PI426227486","FALSE","gi|222790544_EZ018932.1_1-1047","EZ018932.1","EZ018932.1","EZ018932","metaxin 2","Metaxin-2 (MTX2","Metaxin-2 (MTX2","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0,0.14983450633988,0,1,1,-5.64516081531539
"CUST_393_PI426227486",86,75,1767,"222790651_EZ019039.1","222790651_EZ019039.1_133-357","CUST_393_PI426227486","FALSE","gi|222790651_EZ019039.1_133-357","EZ019039.1","EZ019039.1","EZ019039","26s proteasome non-atpase regulatory subunit 10","26S proteasome non-ATPase regulatory subunit 10 (PSMD10)","26S proteasome non-ATPase regulatory subunit 10 (PSMD10)","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0,0.0672500966701578,0,1,1,-5.64516081531539
"CUST_4_PI426244593",96,105,112,"222781761_EZ010432.1","222781761_EZ010432.1_88-660","CUST_4_PI426244593","FALSE","gi|222781761_EZ010432.1_88-660","EZ010432.1","EZ010432.1","EZ010432","lactate dehydrogenase d","D-lactate dehydrogenase","D-lactate dehydrogenase (LDHD)","","glycolysis","mitochondrial dehydrogenase","metabolism","NCF","Acropora millepora","coral",NA,NA,0,0.0672500966701578,0,1,1,-5.64516081531539
"CUST_407_PI426227486",72,44,3997,"222792706_EZ021094.1","222792706_EZ021094.1_124-1740","CUST_407_PI426227486","FALSE","gi|222792706_EZ021094.1_124-1740","EZ021094.1","EZ021094.1","EZ021094","tata-binding protein","TATA box-binding protein-like protein 2 (TBPL2","TATA box-binding protein-like protein 2 (TBPL2","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0,0.229705027783933,0,1,1,-5.64516081531539
"CUST_42_PI426226868",78,44,3013,"222799814_EZ028202.1","222799814_EZ028202.1_543-845","CUST_42_PI426226868","FALSE","gi|222799814_EZ028202.1_543-845","EZ028202.1","EZ028202.1","EZ028202","cell division protein kinase 2","Cell division protein kinase 2 (cdk2)","Cell division protein kinase 2 (cdk2)","","cell cycle regulation","(revisit)","cell cycle regulation","NCF","Acropora millepora","coral",NA,NA,5.55111512312578e-17,0.405982225382457,1.1847790261267e-16,1,1,-5.64516081531539
"CUST_42_PI426266349",38,164,9513,"222546707_EZ002897.1","222546707_EZ002897.1_1363-1731","CUST_42_PI426266349","FALSE","gi|222546707_EZ002897.1_1363-1731","EZ002897.1","EZ002897.1","EZ002897","ubiquitin protein ligase e3 component n-recognin 4","E3 ubiquitin-protein ligase UBR4 (UBR4)","E3 ubiquitin-protein ligase UBR4 (UBR4)","","protein ubiquitination","interspecies interaction between organisms_immune response","protein modification","MF","Acropora millepora","coral",NA,NA,-5.55111512312578e-17,0.322514527890945,-1.78615482196333e-16,1,1,-5.64516081531539
"CUST_44_PI426227893",73,112,3799,"222780128_EZ008799.1","222780128_EZ008799.1_341-1054","CUST_44_PI426227893","FALSE","gi|222780128_EZ008799.1_341-1054","EZ008799.1","EZ008799.1","EZ008799","transcriptional adaptor 2 (ada2 yeast)-like","Transcriptional adapter 2-alpha (Tada2l","Transcriptional adapter 2-alpha (Tada2l","","transcription regulation","(revisit)","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0,0.0919147252883097,0,1,1,-5.64516081531539
"CUST_45_PI426226915",66,50,4978,"222545154_EZ001344.1","222545154_EZ001344.1_1846-2958","CUST_45_PI426226915","FALSE","gi|222545154_EZ001344.1_1846-2958","EZ001344.1","EZ001344.1","EZ001344","myo18a protein","Myosin-XVIIIa (Myo18a)","Unconventional myosin-XVIIIa (Myo18a)","","cytoskeletal","motor protein_directs organelles","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_45_PI426232937",77,13,3274,"AJ884898.1","AJ884898.1","CUST_45_PI426232937","FALSE","emb|AJ884898.1|gi|87158056","AJ884898.1","AJ884898.1","AJ884898","","photosystem ii protein d1","chloroplast psbA gene","","photosynthesis","response to light","photosynthesis","ZOOX - photosynthesis","Symbiodinium sp.","zooxanthellae",NA,NA,5.55111512312578e-17,0.446477559268215,1.59389299285591e-16,1,1,-5.64516081531539
"CUST_45_PI426244589",74,52,3665,"222544872_EZ001062.1","222544872_EZ001062.1_3076-3216","CUST_45_PI426244589","FALSE","gi|222544872_EZ001062.1_3076-3216","EZ001062.1","EZ001062.1","EZ001062","large homolog 5","Disks large homolog 5 (DLG5)","Disks large homolog 5 (DLG5)","","adhesion_celljunction","(revisit)","signaling","NCF","Acropora millepora","coral",NA,NA,5.55111512312578e-17,0.241790480960161,1.4631844501407e-16,1,1,-5.64516081531539
"CUST_46_PI426265159",94,52,385,"222781918_EZ010589.1","222781918_EZ010589.1_268-885","CUST_46_PI426265159","FALSE","gi|222781918_EZ010589.1_268-885","EZ010589.1","EZ010589.1","EZ010589","dermatan 4 sulfotransferase 1","Carbohydrate sulfotransferase 14 (chst14)","Carbohydrate sulfotransferase 14 (chst14)","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,0,0.296060349635388,0,1,1,-5.64516081531539
"CUST_51_PI426227498",62,133,5674,"222545271_EZ001461.1","222545271_EZ001461.1_170-571","CUST_51_PI426227498","FALSE","gi|222545271_EZ001461.1_170-571","EZ001461.1","EZ001461.1","EZ001461","rho gtpase-activating protein 26","Rho GTPase-activating protein 26 (ARHGAP26)","Rho GTPase-activating protein 26 (ARHGAP26)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0.188145337150239,0,1,1,-5.64516081531539
"CUST_52_PI426244589",80,34,2690,"222779072_EZ007743.1","222779072_EZ007743.1_277-1239","CUST_52_PI426244589","FALSE","gi|222779072_EZ007743.1_277-1239","EZ007743.1","EZ007743.1","EZ007743","disks large homolog 2- partial","Disks large homolog 2 (Dlg2)","Disks large homolog 2 (Dlg2)","","adhesion_celljunction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_551_PI426227498",86,159,1725,"222782486_EZ011157.1","222782486_EZ011157.1_27-197","CUST_551_PI426227498","FALSE","gi|222782486_EZ011157.1_27-197","EZ011157.1","EZ011157.1","EZ011157","mitogen-activated protein kinase-activated protein kinase 5","MAP kinase-activated protein kinase 5 (MAPKAPK5)","MAP kinase-activated protein kinase 5 (MAPKAPK5)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0.14983450633988,0,1,1,-5.64516081531539
"CUST_614_PI426227498",78,93,3070,"222783048_EZ011717.1","222783048_EZ011717.1_405-692","CUST_614_PI426227498","FALSE","gi|222783048_EZ011717.1_405-692","EZ011717.1","EZ011717.1","EZ011717","mitochondrial ubiquitin ligase activator of nfkb 1","Mitochondrial ubiquitin ligase activator of NFKB 1 (Mul1)","Mitochondrial ubiquitin ligase activator of NFKB 1 (Mul1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0.0919147252883097,0,1,1,-5.64516081531539
"CUST_63_PI426227893",65,32,5151,"222782322_EZ010993.1","222782322_EZ010993.1_141-290","CUST_63_PI426227893","FALSE","gi|222782322_EZ010993.1_141-290","EZ010993.1","EZ010993.1","EZ010993","ccr4-not transcription subunit 2","CCR4-NOT transcription complex subunit 2 (Cnot2)","CCR4-NOT transcription complex subunit 2 (Cnot2)","","transcription regulation","RNA metabolism","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0,0.14983450633988,0,1,1,-5.64516081531539
"CUST_7_PI426232931",57,6,6476,"168989227_DQ482988.1","168989227_DQ482988.1_22-357","CUST_7_PI426232931","FALSE","gi|168989227_DQ482988.1_22-357","DQ482988.1","DQ482988.1","DQ482988","signal peptidase complex subunit 1","peptidase-like mRNA sequence","peptidase-like mRNA sequence","","misc","(revisit)","misc (fix)","misc","Symbiodinium sp. clade C","zooxanthellae",NA,NA,0,0.44542981551079,0,1,1,-5.64516081531539
"CUST_75_PI426245467",67,63,4889,"222803052_EZ031440.1","222803052_EZ031440.1_537-644","CUST_75_PI426245467","FALSE","gi|222803052_EZ031440.1_537-644","EZ031440.1","EZ031440.1","EZ031440","calcineurin b","Calcineurin subunit B type 1 (Ppp3r1)","Calcineurin subunit B type 1 (Ppp3r1)","","calcium ion binding","confers calcium sensitivity","signaling","NCF","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_757_PI426227498",93,30,560,"222784364_EZ013022.1","222784364_EZ013022.1_71-631","CUST_757_PI426227498","FALSE","gi|222784364_EZ013022.1_71-631","EZ013022.1","EZ013022.1","EZ013022","ras homolog gene member u","Rho-related GTP-binding protein RhoU (Rhou)","Rho-related GTP-binding protein RhoU (Rhou)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0.371609129343566,0,1,1,-5.64516081531539
"CUST_761_PI426227498",75,136,3459,"222784389_EZ013047.1","222784389_EZ013047.1_302-1279","CUST_761_PI426227498","FALSE","gi|222784389_EZ013047.1_302-1279","EZ013047.1","EZ013047.1","EZ013047","rho guanine nucleotide exchange factor 7","Rho guanine nucleotide exchange factor 7 (Arhgef7)","Rho guanine nucleotide exchange factor 7 (Arhgef7)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_766_PI426227498",12,160,13779,"222784389_EZ013047.1","222784389_EZ013047.1_447-656","CUST_766_PI426227498","FALSE","gi|222784389_EZ013047.1_447-656","EZ013047.1","EZ013047.1","EZ013047","rho guanine nucleotide exchange factor 7","Rho guanine nucleotide exchange factor 7 (Arhgef7)","Rho guanine nucleotide exchange factor 7 (Arhgef7)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_77_PI426266615",83,38,2196,"Ac_29_113_147","Ac_29_113_147","CUST_77_PI426266615","FALSE","","Ac_29","EZ001642","Ac_29","","Importin-5 (IPO5)","Importin-5 (IPO5)","","protein transport","(revisit)","protein transport","MF","Acropora millepora","coral",NA,NA,0,0.267730324665089,0,1,1,-5.64516081531539
"CUST_811_PI426227498",47,58,8090,"222785020_EZ013654.1","222785020_EZ013654.1_1580-1714","CUST_811_PI426227498","FALSE","gi|222785020_EZ013654.1_1580-1714","EZ013654.1","EZ013654.1","EZ013654","dual adaptor of phosphotyrosine and 3-phosphoinositides","Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide (Dapp1)","Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide (Dapp1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_82_PI426266615",92,27,807,"Ac_31_152_190","Ac_31_152_190","CUST_82_PI426266615","FALSE","","Ac_31","EZ026766.1","Ac_31","","NADH dehydrogenase","NADH dehydrogenase","","respiration","(revisit)","cellular respiration","NCF","Acropora millepora","coral",NA,NA,0,0.0919147252883097,0,1,1,-5.64516081531539
"CUST_838_PI426227498",79,92,2825,"222785069_EZ013703.1","222785069_EZ013703.1_38-211","CUST_838_PI426227498","FALSE","gi|222785069_EZ013703.1_38-211","EZ013703.1","EZ013703.1","EZ013703","vav 3 oncogene","Guanine nucleotide exchange factor VAV3 (Vav3)","Guanine nucleotide exchange factor VAV3 (Vav3)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0.176863343134204,0,1,1,-5.64516081531539
"CUST_84_PI426227893",59,2,6150,"222783284_EZ011951.1","222783284_EZ011951.1_2824-2964","CUST_84_PI426227893","FALSE","gi|222783284_EZ011951.1_2824-2964","EZ011951.1","EZ011951.1","EZ011951","histone deacetylase 11","Histone deacetylase 11 (Hdac11)","Histone deacetylase 11 (Hdac11)","","transcription regulation","(revisit)","transcription","NCF","Acropora millepora","coral",NA,NA,2.22044604925031e-16,0.425619931536781,6.30044811529376e-16,1,1,-5.64516081531539
"CUST_87_PI426266424",60,33,6052,"222784752_EZ013388.1","222784752_EZ013388.1_702-830","CUST_87_PI426266424","FALSE","gi|222784752_EZ013388.1_702-830","EZ013388.1","EZ013388.1","EZ013388","mitochondrial carrier homolog 2 ( elegans)","Mitochondrial carrier homolog 2 (MTCH2)","Mitochondrial carrier homolog 2 (MTCH2)","","transport","mitochondrial membrane transport_integral to membrane","transport","NCF","Acropora millepora","coral",NA,NA,0,0,0,1,1,-5.64516081531539
"CUST_88_PI426226825",92,106,686,"222782943_EZ011614.1","222782943_EZ011614.1_70-1203","CUST_88_PI426226825","FALSE","gi|222782943_EZ011614.1_70-1203","EZ011614.1","EZ011614.1","EZ011614","dep domain containing 6","DEP domain-containing protein 6 (DEPDC6)","DEP domain-containing protein 6 (DEPDC6)","","signal transduction_suppressor","anti-apoptosis","signal transduction","MF","Acropora millepora","coral",NA,NA,5.55111512312578e-17,0.183829450576619,1.77093649749251e-16,1,1,-5.64516081531539
"CUST_9_PI426227896",85,40,1867,"222546398_EZ002588.1","222546398_EZ002588.1_325-558","CUST_9_PI426227896","FALSE","gi|222546398_EZ002588.1_325-558","EZ002588.1","EZ002588.1","EZ002588","quinone oxidoreductase","Quinone oxidoreductase (CRYZ","Quinone oxidoreductase (CRYZ","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0,0.159164821958468,0,1,1,-5.64516081531539
"CUST_9_PI426266360",90,88,1023,"222549831_EZ005744.1","222549831_EZ005744.1_1-237","CUST_9_PI426266360","FALSE","gi|222549831_EZ005744.1_1-237","EZ005744.1","EZ005744.1","EZ005744","dopamine receptor d5","D(1B) dopamine receptor (DRD5)","D(1B) dopamine receptor (DRD5)","","signal transduction","dopamine receptor_G-protein binding","signaling","MF","Acropora millepora","coral",NA,NA,0,0.217084603010038,0,1,1,-5.64516081531539
"CUST_934_PI426227498",89,21,1302,"222785649_EZ014161.1","222785649_EZ014161.1_275-580","CUST_934_PI426227498","FALSE","gi|222785649_EZ014161.1_275-580","EZ014161.1","EZ014161.1","EZ014161","serine threonine-protein kinase sgk1","Serine/threonine-protein kinase Sgk1 (SGK1)","Serine/threonine-protein kinase Sgk1 (SGK1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0,0.291739252344342,0,1,1,-5.64516081531539
