"","Column","Row","RefNumber","Name.Append","Name","ID","ControlType","TopHit","Correct.Accession.number","Accession","Probe","blast2go.Seq.Description","NCBI.Accession.name","Gene","Gene.Code","Probe.Group","Modified.Probe.Group","Function","FC","Species.Detail","Species.Group","X","X.1","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CUST_339_PI426266615",67,69,4886,"MGID_630_113_147","MGID_630_113_147","CUST_339_PI426266615","FALSE","","MGID_630","NM_001139616.1","MGID_630","","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial precursor","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial precursor","","ETC","respiration","respiration","NCF","Montastraea annularis","coral",NA,NA,0.0879665087778425,0.209769294281547,0.26634436769149,0.79698382726899,0.963842574034071,-5.86710138459437
"CUST_87_PI426266615",72,46,3996,"Ac_4_145_179","Ac_4_145_179","CUST_87_PI426266615","FALSE","","Ac_4","EZ041480.1","Ac_4","","Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)","Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)","","metabolism-mixed","(revisit)","metabolism","NCF","Acropora millepora","coral",NA,NA,-0.151647427590211,0.775057268828124,-0.266268710226426,0.797039979945874,0.963842574034071,-5.86712228734731
"CUST_90_PI426266349",73,159,3857,"222781944_EZ010615.1","222781944_EZ010615.1_236-355","CUST_90_PI426266349","FALSE","gi|222781944_EZ010615.1_236-355","EZ010615.1","EZ010615.1","EZ010615","ubiquitin specific peptidase 8","Ubiquitin carboxyl-terminal hydrolase 8 (Usp8)","Ubiquitin carboxyl-terminal hydrolase 8 (Usp8)","","protein deubiquitination","cell proliferation","signaling","NCF","Acropora millepora","coral",NA,NA,-0.115740519872626,0.401263367694298,-0.266222604828518,0.797074199814466,0.963842574034071,-5.86713502255785
"CUST_27_PI426226915",56,64,6611,"163716524_EU312080.1","163716524_EU312080.1_157-465","CUST_27_PI426226915","FALSE","gi|163716524_EU312080.1_157-465","EU312080.1","EU312080.1","EU312080","actin","actin","actin","","cytoskeletal","cell motility_cytokinesis_signaling","cytoskeletal organization","MF","Acropora millepora","coral",NA,NA,-0.0601811400614878,12.1823080960747,-0.266012300377383,0.797230295760443,0.963842574034071,-5.86719308532749
"CUST_78_PI426266274",59,89,6188,"222785006_EZ013640.1","222785006_EZ013640.1_821-937","CUST_78_PI426266274","FALSE","gi|222785006_EZ013640.1_821-937","EZ013640.1","EZ013640.1","EZ013640","catalase","Catalase (cat)","Catalase (cat)","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Acropora millepora","coral",NA,NA,-0.140866573623758,0.374526503617993,-0.265559095601642,0.7975667147838,0.963842574034071,-5.86731805729949
"CUST_331_PI426266615",95,18,238,"MGID_585_193_227","MGID_585_193_227","CUST_331_PI426266615","FALSE","","MGID_585","EZ002271.1","MGID_585","","Myosin heavy chain 1 (MYH1, MHC1)","Myosin heavy chain 1 (MYH1, MHC1)","","cell motility","(revisit)","cell motility","MF","Acropora millepora","coral",NA,NA,0.157510193055893,0.979458949399983,0.264758850247619,0.798160856632887,0.963842574034071,-5.86753821609269
"CUST_8_PI426244593",76,76,3325,"222781761_EZ010432.1","222781761_EZ010432.1_983-1180","CUST_8_PI426244593","FALSE","gi|222781761_EZ010432.1_983-1180","EZ010432.1","EZ010432.1","EZ010432","lactate dehydrogenase d","D-lactate dehydrogenase","D-lactate dehydrogenase (LDHD)","","glycolysis","mitochondrial dehydrogenase","metabolism","NCF","Acropora millepora","coral",NA,NA,0.134105422279496,0.80448040645947,0.264641864593597,0.798247724407918,0.963842574034071,-5.86757034591383
"CUST_991_PI426227498",52,159,7301,"222786084_EZ014556.1","222786084_EZ014556.1_774-941","CUST_991_PI426227498","FALSE","gi|222786084_EZ014556.1_774-941","EZ014556.1","EZ014556.1","EZ014556","toll interacting protein","Toll-interacting protein (Tollip)","Toll-interacting protein (Tollip)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.0955792244168417,0.500704260049938,0.264546116357943,0.798318824565408,0.963842574034071,-5.86759663256824
"CUST_154_PI426266615",95,8,243,"AY531316_135_169","AY531316_135_169","CUST_154_PI426266615","FALSE","","AY531316","AY531316.1","AY531316","","arginine kinase","arginine kinase","","metabolism-mixed","(revisit)","metabolism","NCF","Anthopleura elegantissima","anemone",NA,NA,0.119057675160126,0.455479411288043,0.264031225619598,0.798701203650869,0.963842574034071,-5.86773783035728
"CUST_72_PI426266317",69,60,4481,"222782137_EZ010808.1","222782137_EZ010808.1_16-132","CUST_72_PI426266317","FALSE","gi|222782137_EZ010808.1_16-132","EZ010808.1","EZ010808.1","EZ010808","sorting and assembly machinery component 50 homolog","Sorting and assembly machinery component 50 homolog (Samm50)","Sorting and assembly machinery component 50 homolog (Samm50)","","protein modification","protein import into mitochondria","protein transport","NCF","Acropora millepora","coral",NA,NA,0.141535907059912,0.434798549940174,0.263666699485012,0.798971950993579,0.963842574034071,-5.86783763076195
"CUST_444_PI426227486",62,14,5652,"222796549_EZ024937.1","222796549_EZ024937.1_75-323","CUST_444_PI426227486","FALSE","gi|222796549_EZ024937.1_75-323","EZ024937.1","EZ024937.1","EZ024937","peptidylprolyl isomerase b (cyclophilin b)","Peptidyl-prolyl cis-trans isomerase B (Ppib","Peptidyl-prolyl cis-trans isomerase B (Ppib","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,0.102059088037343,0.317054428830159,0.263612148360367,0.79901247068468,0.963842574034071,-5.86785255420232
"CUST_497_PI426227498",67,112,4783,"222781484_EZ010155.1","222781484_EZ010155.1_865-1521","CUST_497_PI426227498","FALSE","gi|222781484_EZ010155.1_865-1521","EZ010155.1","EZ010155.1","EZ010155","casein kinase i-like","Casein kinase I (CK1)","Casein kinase I (CK1)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.120099063340514,0.489724784895363,0.263538527850434,0.799067155840777,0.963842574034071,-5.86787268961422
"CUST_174_PI426226825",53,36,7117,"222783581_EZ012244.1","222783581_EZ012244.1_373-945","CUST_174_PI426226825","FALSE","gi|222783581_EZ012244.1_373-945","EZ012244.1","EZ012244.1","EZ012244","tho complex 1","THO complex subunit 1 (THOC1)","THO complex subunit 1 (THOC1)","","apoptosis","transcription_signal transduction","regulation of apoptosis","MF","Acropora millepora","coral",NA,NA,-0.13714128796983,0.59799995164706,-0.27262056076975,0.792330104457808,0.961986654197425,-5.86534712542641
"CUST_30_PI426246032",52,135,7313,"222547196_EZ003109.1","222547196_EZ003109.1_98-220","CUST_30_PI426246032","FALSE","gi|222547196_EZ003109.1_98-220","EZ003109.1","EZ003109.1","EZ003109","dna replication licensing factor mcm2","DNA replication licensing factor mcm2 (mcm2)","DNA replication licensing factor mcm2 (mcm2)","","DNA replication_repair_unwind","DNA helicase activity","DNA replication","NCF","Acropora millepora","coral",NA,NA,-0.0896667955602104,0.243373760822606,-0.272564180404203,0.792371870470366,0.961986654197425,-5.86536306246972
"CUST_56_PI426227498",51,110,7408,"222545331_EZ001521.1","222545331_EZ001521.1_900-1013","CUST_56_PI426227498","FALSE","gi|222545331_EZ001521.1_900-1013","EZ001521.1","EZ001521.1","EZ001521","mitogen-activated protein kinase kinase kinase kinase 5","Mitogen-activated protein kinase kinase kinase kinase 5 (MAP4K5)","Mitogen-activated protein kinase kinase kinase kinase 5 (MAP4K5)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.0896667955602104,0.243373760822606,-0.272564180404203,0.792371870470366,0.961986654197425,-5.86536306246972
"CUST_57_PI426226978",49,113,7816,"222781916_EZ010587.1","222781916_EZ010587.1_48-269","CUST_57_PI426226978","FALSE","gi|222781916_EZ010587.1_48-269","EZ010587.1","EZ010587.1","EZ010587","structural maintenance of chromosomes protein 5","Structural maintenance of chromosomes protein 5 (smc5)","Structural maintenance of chromosomes protein 5 (smc5)","","DNA damage repair","cell cycle_mitosis","DNA repair","SR","Acropora millepora","coral",NA,NA,0.114379687409855,0.420538631116152,0.272540785597943,0.792389201320463,0.961986654197425,-5.86536967453408
"CUST_12_PI426226903",89,33,1296,"222780613_EZ009284.1","222780613_EZ009284.1_154-1074","CUST_12_PI426226903","FALSE","gi|222780613_EZ009284.1_154-1074","EZ009284.1","EZ009284.1","EZ009284","peptidylprolyl isomerase d","40 kDa peptidyl-prolyl cis-trans isomerase (Ppid)","40 kDa peptidyl-prolyl cis-trans isomerase (Ppid)","","chaperone_protein binding","protein modification","molecular chaperone","MF","Acropora millepora","coral",NA,NA,0.120099063340514,0.332779839285775,0.277270450997694,0.788887998089443,0.961794319783939,-5.86402163157785
"CUST_117_PI426245467",70,77,4390,"222794281_EZ022669.1","222794281_EZ022669.1_24-412","CUST_117_PI426245467","FALSE","gi|222794281_EZ022669.1_24-412","EZ022669.1","EZ022669.1","EZ022669","calcium calmodulin-dependent 3 -cyclic nucleotide phosphodiesterase 1c","Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A (PDE1A)","Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A (PDE1A)","","calcium signaling","metal idon binding_calmodulin binding","signaling","NCF","Acropora millepora","coral",NA,NA,-0.146086416903659,0.593793677147842,-0.27605984444958,0.789783681347659,0.961794319783939,-5.86436883911429
"CUST_26_PI426226214",47,57,8172,"222795924_EZ024312.1","222795924_EZ024312.1_34-1561","CUST_26_PI426226214","FALSE","gi|222795924_EZ024312.1_34-1561","EZ024312.1","EZ024312.1","EZ024312","dynamin 1","Dynamin (shi)","Dynamin (shi)","","endocytosis","lipid binding","endocytosis","MF","Acropora millepora","coral",NA,NA,0.126607195700204,0.409280691627785,0.275888118130031,0.789910762500174,0.961794319783939,-5.86441797057235
"CUST_70_PI426266274",50,14,7620,"222782619_EZ011290.1","222782619_EZ011290.1_69-596","CUST_70_PI426266274","FALSE","gi|222782619_EZ011290.1_69-596","EZ011290.1","EZ011290.1","EZ011290","nei endonuclease viii-like 1 ( coli)","Endonuclease VIII-like 1 (Neil1)","Endonuclease VIII-like 1 (Neil1)","","reactive O2 species metabolism","(revisit)","oxidative stress","SR","Acropora millepora","coral",NA,NA,0.129040487125834,0.505179184186378,0.275711201793479,0.790041691422897,0.961794319783939,-5.86446855561232
"CUST_153_PI426232940",68,65,4724,"220172164_FJ529540.1","220172164_FJ529540.1_302-931","CUST_153_PI426232940","FALSE","gi|220172164_FJ529540.1_302-931","FJ529540.1","FJ529540.1","FJ529540","cytochrome b","cytochrome b (cob) gene","cytochrome b (cob) gene","","cell respiration","(revisit)","respiration","ZOOX - cell respiration","Symbiodinium sp. clade C","zooxanthellae",NA,NA,-0.0604872683357431,8.75098859347779,-0.275514232581887,0.79018746910939,0.961794319783939,-5.86452483692639
"CUST_234_PI426232937",95,127,265,"AY996050.1","AY996050.1","CUST_234_PI426232937","FALSE","gb|AY996050.1|gi|66731530","AY996050.1","AY996050.1","AY996050","","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","ribulose 1,5-bisphosphate carboxylase oxygenase (RuBisCO)","","photosynthesis","CO2 fixation_photosynthesis","CO2 fixation","ZOOX - CO2 fixation","Symbiodinium sp. clade A","zooxanthellae",NA,NA,0.131646169916432,1.4666074414448,0.275473948484376,0.79021728461879,0.961794319783939,-5.86453634271752
"CUST_84_PI426227498",34,52,10225,"222545588_EZ001778.1","222545588_EZ001778.1_62-679","CUST_84_PI426227498","FALSE","gi|222545588_EZ001778.1_62-679","EZ001778.1","EZ001778.1","EZ001778","protein kinase c and casein kinase substrate in neurons 2 (PACSIN2)","protein kinase C and casein kinase","protein kinase C and casein kinase","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.134485983756345,0.418798796759774,0.27508158167892,0.790507706815288,0.961794319783939,-5.86464832288481
"CUST_12_PI426266271",89,35,1295,"222546406_EZ002596.1","222546406_EZ002596.1_1579-1860","CUST_12_PI426266271","FALSE","gi|222546406_EZ002596.1_1579-1860","EZ002596.1","EZ002596.1","EZ002596","RING finger protein 10","RING finger protein 10 (RNF10)","RING finger protein 10 (RNF10)","","protein ubiquitination","zinc ion binding","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.12255296705108,0.452754865874394,0.274522443790972,0.790921630298385,0.961794319783939,-5.86480762893865
"CUST_128_PI426266615",81,103,2573,"AJ251054_257_291","AJ251054_257_291","CUST_128_PI426266615","FALSE","","AJ251054","AJ251054.1","AJ251054","","fructose-1,6-bisphosphatase 1 (FBP1)","fructose-1,6-bisphosphatase 1 (FBP1)","","metabolism-mixed","(revisit)","metabolism","NCF","Dendronephthya klunzingeri","octocoral",NA,NA,-0.0896667955602104,0.251465140586084,-0.274445852532911,0.790978335485253,0.961794319783939,-5.86482942612418
"CUST_662_PI426227498",87,42,1538,"222783292_EZ011959.1","222783292_EZ011959.1_291-1142","CUST_662_PI426227498","FALSE","gi|222783292_EZ011959.1_291-1142","EZ011959.1","EZ011959.1","EZ011959","leucine rich repeat (in flii) interacting protein 2","Leucine-rich repeat flightless-interacting protein 2 (Lrrfip2","Leucine-rich repeat flightless-interacting protein 2 (Lrrfip2","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.0896667955602104,0.251465140586084,-0.274445852532911,0.790978335485253,0.961794319783939,-5.86482942612418
"CUST_190_PI426246026",94,159,413,"222783032_EZ011701.1","222783032_EZ011701.1_657-1106","CUST_190_PI426246026","FALSE","gi|222783032_EZ011701.1_657-1106","EZ011701.1","EZ011701.1","EZ011701","mitochondrial cox18","Mitochondrial inner membrane protein COX18 (Cox18)","Mitochondrial inner membrane protein COX18 (Cox18)","","ETC","cytochrome oxidase biogenesis","cellular respiration","NCF","Acropora millepora","coral",NA,NA,0.0852797185991397,0.976813062955341,0.274117885335431,0.791221164718033,0.961794319783939,-5.86492269529798
"CUST_69_PI426227893",67,26,4826,"222782839_EZ011510.1","222782839_EZ011510.1_74-571","CUST_69_PI426227893","FALSE","gi|222782839_EZ011510.1_74-571","EZ011510.1","EZ011510.1","EZ011510","general transcription factor iif subunit 2","General transcription factor IIF subunit 2 (Gtf2f2)","General transcription factor IIF subunit 2 (Gtf2f2)","","transcription regulation","RNA binding","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.126607195700204,0.448529114104839,0.274016088344733,0.791296540900434,0.961794319783939,-5.86495162269596
"CUST_394_PI426227498",72,118,3960,"222780720_EZ009391.1","222780720_EZ009391.1_154-1650","CUST_394_PI426227498","FALSE","gi|222780720_EZ009391.1_154-1650","EZ009391.1","EZ009391.1","EZ009391","g protein-coupled receptor 177","Integral membrane protein GPR177 (Gpr177)","Integral membrane protein GPR177 (Gpr177)","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,0.0980331281274071,0.453143055104153,0.278575102352832,0.787923111147329,0.961606514594451,-5.86364578694103
"CUST_14_PI426264527",92,37,802,"222549618_EZ005531.1","222549618_EZ005531.1_54-239","CUST_14_PI426264527","FALSE","gi|222549618_EZ005531.1_54-239","EZ005531.1","EZ005531.1","EZ005531","dermatan sulfate epimerase","Dermatan-sulfate epimerase (DSE)","Dermatan-sulfate epimerase (DSE)","","signal transduction","isomerase activity","signaling","MF","Acropora millepora","coral",NA,NA,-0.121712979373611,0.417713858217817,-0.278494247592623,0.787982897884617,0.961606514594451,-5.86366912980671
"CUST_1435_PI426227498",44,116,8553,"222801776_EZ030164.1","222801776_EZ030164.1_306-866","CUST_1435_PI426227498","FALSE","gi|222801776_EZ030164.1_306-866","EZ030164.1","EZ030164.1","EZ030164","vav 1 oncogene","Proto-oncogene vav (Vav1","Proto-oncogene vav (Vav1","","signal transduction","(revisit)","signaling","MF","Acropora millepora","coral",NA,NA,-0.121566577979986,0.357049132929508,-0.278417213839329,0.788039860641737,0.961606514594451,-5.86369136337508
"CUST_384_PI426227486",59,1,6232,"222789739_EZ018171.1","222789739_EZ018171.1_145-285","CUST_384_PI426227486","FALSE","gi|222789739_EZ018171.1_145-285","EZ018171.1","EZ018171.1","EZ018171","15 kda selenoprotein","15 kDa selenoprotein (SEP15)","15 kDa selenoprotein (SEP15)","","misc","(revisit)","misc (fix)","misc","Acropora millepora","coral",NA,NA,-0.112621449046157,0.363934581901393,-0.278275642260707,0.788144549582339,0.961606514594451,-5.86373220822798
"CUST_130_PI426266424",73,75,3899,"222802984_EZ031372.1","222802984_EZ031372.1_52-447","CUST_130_PI426266424","FALSE","gi|222802984_EZ031372.1_52-447","EZ031372.1","EZ031372.1","EZ031372","adp-ribosylation factor 6","ADP-ribosylation factor 6 (ARF6)","ADP-ribosylation factor 6 (ARF6)","","cell adhesion","regulates endocytic recycling and cytoskeleton remodeling","signaling","NCF","Acropora millepora","coral",NA,NA,0.124514294715532,0.716429286000741,0.27815118327959,0.788236587960839,0.961606514594451,-5.86376809912917
"CUST_72_PI426227486",56,135,6657,"222550085_EZ005998.1","222550085_EZ005998.1_10-144","CUST_72_PI426227486","FALSE","gi|222550085_EZ005998.1_10-144","EZ005998.1","EZ005998.1","EZ005998","shuttle craft","shuttle craft (stc","shuttle craft (stc","","misc","growth and development_nueral","regulation of transcription","NCF","Acropora millepora","coral",NA,NA,0.185172837022212,0.612534508988359,0.278011522960688,0.788339872091031,0.961606514594451,-5.86380835501344
"CUST_40_PI426265159",76,34,3346,"222781274_EZ009945.1","222781274_EZ009945.1_554-1369","CUST_40_PI426265159","FALSE","gi|222781274_EZ009945.1_554-1369","EZ009945.1","EZ009945.1","EZ009945","3-hydroxyisobutyryl-coenzyme a hydrolase","3-hydroxyisobutyryl-CoA hydrolase","3-hydroxyisobutyryl-CoA hydrolase","","metabolism-mixed","(revisit)","metabolism","MF","Acropora millepora","coral",NA,NA,0.204590892512338,0.605073982350792,0.280205670826379,0.786717735924243,0.961336390663512,-5.86317362489104
"CUST_249_PI426246026",79,163,2871,"238820527_FJ966875.1","238820527_FJ966875.1_67-672","CUST_249_PI426246026","FALSE","gi|238820527_FJ966875.1_67-672","FJ966875.1","FJ966875.1","FJ966875","cytochrome oxidase subunit i","cytochrome oxidase subunit I","cytochrome oxidase subunit I","","ETC","respiration","cellular respiration","NCF","Acropora millepora","coral",NA,NA,-0.0807941961713192,6.49671579862312,-0.280655250239193,0.78638549874872,0.961215637829394,-5.86304296652408
