"","Transcript.family","p.diff.expr","PostFC","RealFC","annotation","sequence.name","unique.ID","ortholog","homology.score","homolog","family.orthology","family.homology","additional.information"
"1445","tr132916",0.99999999580835,33.7360964792825,4765.36569372651,NA,"salinity.id46024.tr132916","id46024","extracted_CDS GOMatch=A7RKI2 GOTerms=GO:0003676,GO:0005622 length=378 region=2 run=R_2010_02_19_08_49_25_ xy=1822_2616",NA,"","","","1_of_1_in_tr132916 len=277 id=46024 tr=132916"
"1446","tr132920",0.99117802210711,2.66748520657862,2.72326861242798,NA,"salinity.id14583.tr132920","id14583","",NA,"","","","1_of_1_in_tr132920 len=357 id=14583 tr=132920"
"1447","tr132924",0.999985000946218,0.291915400173268,0.288216181299613,NA,"salinity.id42967.tr132924","id42967","",NA,"","","","1_of_1_in_tr132924 len=492 id=42967 tr=132924"
"1448","tr133024",0.999999844701472,27.7233440647205,3890.27811732776,NA,"salinity.id15686.tr133024","id15686","extracted_CDS GOMatch=A7T1A1 GOTerms=GO:0004497,GO:0005506,GO:0009055,GO:0016491,GO:0020037,GO:0046872,GO:0055114 Gene=Thromboxane-A_synthase_ Match_Acc=C0H8T2 gene=isogroup09125 length=628 numContigs=1",NA,"","","","1_of_1_in_tr133024 len=287 id=15686 tr=133024"
"1449","tr133081",0.976339503363821,2.35581311451776,2.38512301679113,NA,"salinity.id16794.tr133081","id16794","extracted_CDS GOMatch=A7RJF7 GOTerms=GO:0004672,GO:0005524,GO:0006468,GO:0007154,GO:0035091 Gene=PX_domain-containing_protein_kinase-like_protein_ Match_Acc=Q8BX57 length=340 region=3 run=R_2010_02_19_08_49_25_ xy=2321_3373",NA,"","","","1_of_1_in_tr133081 len=517 id=16794 tr=133081"
"1450","tr13315",0.999951798572683,3.59993159822411,3.68690870539851,NA,"salinity.id23897.tr13315","id23897","",11,"extracted_CDS GOMatch=A7RFA4 GOTerms=GO:0004176,GO:0005488,GO:0006508,GO:0008270,GO:0046872 Gene=LONRF2_protein_(Fragment)_ Match_Acc=B7ZKY9 gene=isogroup23857 length=325 numContigs=1","","","1_of_1_in_tr13315 len=534 id=23897 tr=13315"
"1451","tr13319",0.999999151330175,25.0510096582484,3501.35030559498,NA,"salinity.id7145.tr13319","id7145","",NA,"","","","1_of_1_in_tr13319 len=218 id=7145 tr=13319"
"1452","tr133196",0.999818701030602,0.316924188029575,0.31181818046543,NA,"salinity.id22696.tr133196","id22696","",NA,"","","","1_of_1_in_tr133196 len=373 id=22696 tr=133196"
"1453","tr133224",0.999663444307066,16.3659228372142,2237.33491746346,NA,"salinity.id28183.tr133224","id28183","",NA,"","","","1_of_1_in_tr133224 len=261 id=28183 tr=133224"
"1454","tr133247",0.998838267228795,4.30221173576494,4.72373482963067,NA,"salinity.id8481.tr133247","id8481","",15,"extracted_CDS GOMatch=A7RJI1 GOTerms=GO:0016020,GO:0016021 gene=isogroup08480 length=660 numContigs=1","","","1_of_1_in_tr133247 len=339 id=8481 tr=133247"
"1455","tr133261",0.986589628475423,2.64552371283837,2.70800948845897,NA,"salinity.id23240.tr133261","id23240","",NA,"","","","1_of_1_in_tr133261 len=392 id=23240 tr=133261"
"1456","tr133304",0.99999999580835,33.7360964792825,4765.36569372651,NA,"salinity.id13310.tr133304","id13310","",NA,"","","","1_of_1_in_tr133304 len=215 id=13310 tr=133304"
"1457","tr13331",0.956547930038832,4.19962922610625,5.09722083025296,NA,"salinity.id5031.tr13331","id5031","",NA,"","","","1_of_1_in_tr13331 len=224 id=5031 tr=13331"
"1458","tr133379",0.998193747533523,4.66891866826056,5.3126630230589,NA,"salinity.id18467.tr133379","id18467","extracted_CDS GOMatch=A7RRE9 GOTerms=GO:0005488 Gene=D030074E01Rik_protein_(Fragment)_ Match_Acc=Q811K7 gene=isogroup29092 length=201 numContigs=1",NA,"","","","1_of_1_in_tr133379 len=229 id=18467 tr=133379"
"1459","tr13339",0.981976394502001,0.35898089097891,0.346294268596014,NA,"salinity.id26426.tr13339","id26426","",NA,"","","","1_of_1_in_tr13339 len=306 id=26426 tr=13339"
"1460","tr133392",0.966426247503346,0.397545927813984,0.387346217545771,NA,"salinity.id8935.tr133392","id8935","",23,"extracted_CDS GOMatch=C4LWS3 GOTerms=GO:0016787 Gene=ADP-ribosylglycohydrolase,_putative_ Match_Acc=C4LWS3 gene=isogroup01814 length=1735 numContigs=1","","","1_of_1_in_tr133392 len=361 id=8935 tr=133392"
"1461","tr133421",0.994533334432214,0.376336455745727,0.369985581249303,NA,"salinity.id25779.tr133421","id25779","",NA,"","","","1_of_2_in_tr133421 len=335 id=25779 tr=133421"
"1462","tr133421",0.994533334432214,0.376336455745727,0.369985581249303,NA,"salinity.id25780.tr133421","id25780","",NA,"","","","2_of_2_in_tr133421 len=216 id=25780 tr=133421"
"1463","tr133485",0.999486457396911,3.35033812057848,3.45352899266275,NA,"salinity.id26710.tr133485","id26710","",NA,"","","","1_of_1_in_tr133485 len=346 id=26710 tr=133485"
"1464","tr133488",0.999712393785885,4.01712718204494,4.25256674150551,NA,"salinity.id47155.tr133488","id47155","extracted_CDS GOMatch=Q4TA63 GOTerms=GO:0003824,GO:0004086,GO:0005524,GO:0006541,GO:0006807,GO:0008152,GO:0016874 Gene=Carbamoyl-phosphate_synthetase_III_ Match_Acc=Q9W7F3 gene=isogroup16495 length=419 numContigs=1",NA,"","","","1_of_1_in_tr133488 len=329 id=47155 tr=133488"
"1465","tr133498",0.999755795642536,5.12836062246075,5.7723208354904,NA,"salinity.id901.tr133498","id901","",NA,"","","","1_of_1_in_tr133498 len=238 id=901 tr=133498"
"1466","tr133558",0.996691675641806,0.284734368690968,0.2679834515304,NA,"salinity.id2888.tr133558","id2888","",14,"extracted_CDS GOMatch=A7S120 GOTerms=GO:0003735,GO:0005622,GO:0005840,GO:0006412,GO:0015935,GO:0030529 Gene=37S_ribosomal_protein_S12_ Match_Acc=C5FM33 gene=isogroup02232 length=1433 numContigs=1","","","1_of_1_in_tr133558 len=316 id=2888 tr=133558"
"1467","tr133586",0.994465021016882,3.63972388777598,3.92488040582721,NA,"salinity.id14434.tr133586","id14434","",16,"extracted_CDS length=148 Gene=Ribose-5-phosphate_isomerase_ run=R_2010_02_19_08_49_25_ region=2 xy=1176_1923 Match_Acc=A2TLM1","","","1_of_1_in_tr133586 len=258 id=14434 tr=133586"
"1468","tr13360",0.999981566100357,4.35611911899714,4.56110258372694,NA,"salinity.id22930.tr13360","id22930","",NA,"","","","1_of_2_in_tr13360 len=271 id=22930 tr=13360"
"1469","tr13360",0.999981566100357,4.35611911899714,4.56110258372694,NA,"salinity.id22931.tr13360","id22931","",NA,"","","","2_of_2_in_tr13360 len=315 id=22931 tr=13360"
"1470","tr13361",0.999999999749269,8.98511094128957,9.91952811868157,NA,"salinity.id4048.tr13361","id4048","",12,"extracted_CDS GOMatch=A7SJS6 GOTerms=GO:0005509 gene=isogroup03979 length=1008 numContigs=1","","","1_of_1_in_tr13361 len=498 id=4048 tr=13361"
"1471","tr1337",0.99369469752537,3.07828804215634,3.20522474150538,NA,"salinity.id12845.tr1337","id12845","",15,"extracted_CDS gene=isogroup15058 length=441 numContigs=1","","","1_of_1_in_tr1337 len=312 id=12845 tr=1337"
"1472","tr133756",0.999666428449051,3.60355577560784,3.74423307174693,NA,"salinity.id9860.tr133756","id9860","",22,"extracted_CDS GOMatch=P28797 GOTerms=GO:0005125,GO:0005576,GO:0005615 Gene=Brain_cDNA,_clone:_QccE-22055,_similar_to_human_granulin_(GRN),_ Match_Acc=Q4R529 gene=isogroup01407 length=615 numContigs=2","","","1_of_1_in_tr133756 len=345 id=9860 tr=133756"
"1473","tr133758",0.991043635480925,0.315521756939266,0.299491854416566,NA,"salinity.id47993.tr133758","id47993","",NA,"","","","1_of_1_in_tr133758 len=202 id=47993 tr=133758"
"1474","tr133874",0.983616185083986,0.253517350631593,0.222670596108984,NA,"salinity.id4415.tr133874","id4415","",NA,"","","","1_of_1_in_tr133874 len=216 id=4415 tr=133874"
"1475","tr133916",0.966388363272843,10.3531704226522,1362.24734106472,NA,"salinity.id15725.tr133916","id15725","",78,"extracted_CDS GOMatch=B3RSI8 GOTerms=GO:0004252,GO:0006508,GO:0008233,GO:0008236,GO:0016787 Gene=Neurohypophysial_hormone,_N-terminal_Domain_containing_protein_ Match_Acc=Q23K75 gene=isogroup01681 length=1899 numContigs=1","","","1_of_1_in_tr133916 len=205 id=15725 tr=133916"
"1476","tr133931",0.958172606893369,0.336015201487183,0.31528303673766,NA,"salinity.id16050.tr133931","id16050","extracted_CDS GOMatch=D2I4U6 GOTerms=GO:0003677,GO:0004221,GO:0005634,GO:0005737,GO:0008270,GO:0015630,GO:0016579,GO:0043124 Gene=Otud7a_protein_(Fragment)_ Match_Acc=Q0V9U4 length=375 region=1 run=R_2010_02_19_08_49_25_ xy=0876_2237",NA,"","","","1_of_1_in_tr133931 len=205 id=16050 tr=133931"
"1477","tr133942",0.999989922772164,0.193945903359369,0.179608301837207,NA,"salinity.id10319.tr133942","id10319","extracted_CDS GOMatch=A7SBY2 GOTerms=GO:0003824,GO:0004348,GO:0005764,GO:0005975,GO:0006665,GO:0007040,GO:0043169 Gene=Glucosylceramidase,_putative_(Fragment)_ Match_Acc=B7P476 length=413 region=3 run=R_2010_02_19_08_49_25_ xy=2844_2777",NA,"","","","1_of_1_in_tr133942 len=241 id=10319 tr=133942"
"1478","tr133964",0.957182732239027,0.315722672471799,0.291070673626737,NA,"salinity.id5944.tr133964","id5944","extracted_CDS GOMatch=C3YSK7 GOTerms=GO:0003676,GO:0004221,GO:0004527,GO:0005622,GO:0006511 Gene=PAB-dependent_poly(A)-specific_ribonuclease_subunit_2_ Match_Acc=Q5F450 gene=isogroup20249 length=370 numContigs=1",NA,"","","","1_of_1_in_tr133964 len=220 id=5944 tr=133964"
"1479","tr13424",0.999879491303532,4.82719115069363,5.27504881712616,NA,"salinity.id5184.tr13424","id5184","",NA,"","","","1_of_1_in_tr13424 len=310 id=5184 tr=13424"
"1480","tr134247",0.999984593975964,4.91275777202264,5.25623029203006,NA,"salinity.id22861.tr134247","id22861","",NA,"","","","1_of_1_in_tr134247 len=380 id=22861 tr=134247"
"1481","tr134279",0.998358438941662,0.271473454668709,0.255224303992181,NA,"salinity.id34419.tr134279","id34419","",NA,"","","","1_of_1_in_tr134279 len=224 id=34419 tr=134279"
"1482","tr134300",0.997071824376874,0.400558699977442,0.399621623299127,NA,"salinity.id33749.tr134300","id33749","",NA,"","","","2_of_2_in_tr134300 len=742 id=33749 tr=134300"
"1483","tr134300",0.997071824376874,0.400558699977442,0.399621623299127,NA,"salinity.id33748.tr134300","id33748","",NA,"","","","1_of_2_in_tr134300 len=703 id=33748 tr=134300"
"1484","tr134309",0.973963286421157,0.359534042715212,0.345249006830384,NA,"salinity.id28885.tr134309","id28885","",NA,"","","","1_of_1_in_tr134309 len=300 id=28885 tr=134309"
"1485","tr134310",0.999992245077586,21.7105916501584,3015.19054092901,NA,"salinity.id29675.tr134310","id29675","",NA,"","","","1_of_1_in_tr134310 len=284 id=29675 tr=134310"
"1486","tr134318",0.988026120235023,2.81215948900822,2.90308389182901,NA,"salinity.id10525.tr134318","id10525","",NA,"","","","1_of_1_in_tr134318 len=322 id=10525 tr=134318"
"1487","tr134331",0.999508215112752,0.317583393834338,0.310583506427132,NA,"salinity.id14615.tr134331","id14615","",NA,"","","","1_of_1_in_tr134331 len=362 id=14615 tr=134331"
"1488","tr134334",0.992164485013546,3.46493951548258,3.71220845674371,NA,"salinity.id9691.tr134334","id9691","",NA,"","","","1_of_1_in_tr134334 len=208 id=9691 tr=134334"
"1489","tr134359",0.999999999982339,43.7573505035527,6223.84498772442,NA,"salinity.id4759.tr134359","id4759","",NA,"","","","1_of_1_in_tr134359 len=201 id=4759 tr=134359"
"1490","tr13438",0.999992245077586,21.7105916501584,3015.19054092901,NA,"salinity.id20827.tr13438","id20827","",NA,"","","","1_of_1_in_tr13438 len=224 id=20827 tr=13438"
"1491","tr134381",0.983688156633077,2.9311784349097,3.06035833054315,NA,"salinity.id17501.tr134381","id17501","",NA,"","","","1_of_1_in_tr134381 len=218 id=17501 tr=134381"
"1492","tr13441",0.997078128193853,2.57530164654188,2.59542616567312,NA,"salinity.id10521.tr13441","id10521","extracted_CDS length=484 region=2 run=R_2010_02_19_08_49_25_ xy=1405_2990",NA,"","","","1_of_1_in_tr13441 len=924 id=10521 tr=13441"
"1493","tr134487",0.980180562510938,0.301779995010063,0.279483504625279,NA,"salinity.id22529.tr134487","id22529","",NA,"","","","1_of_1_in_tr134487 len=208 id=22529 tr=134487"
"1494","tr134490",0.99594788087234,5.23123225995929,6.41821933982041,NA,"salinity.id24750.tr134490","id24750","",NA,"","","","1_of_2_in_tr134490 len=250 id=24750 tr=134490"
"1495","tr134490",0.99594788087234,5.23123225995929,6.41821933982041,NA,"salinity.id24751.tr134490","id24751","",NA,"","","","2_of_2_in_tr134490 len=215 id=24751 tr=134490"
"1496","tr134528",0.998991592309733,4.86974611422424,5.54872742746107,NA,"salinity.id12153.tr134528","id12153","",NA,"","","","1_of_1_in_tr134528 len=207 id=12153 tr=134528"
"1497","tr13453",0.997601567886649,0.287440058109487,0.272269332649843,NA,"salinity.id27569.tr13453","id27569","",48,"extracted_CDS GOMatch=D2GUU7 GOTerms=GO:0006810,GO:0006869 Gene=Oxysterol-binding_protein_ Match_Acc=B7ZLX8 length=479 region=3 run=R_2010_02_19_08_49_25_ xy=2991_2904","","","1_of_1_in_tr13453 len=240 id=27569 tr=13453"
"1498","tr134560",0.954642148939475,3.04946455792398,3.27085823470713,NA,"salinity.id10306.tr134560","id10306","",NA,"","","","1_of_1_in_tr134560 len=227 id=10306 tr=134560"
"1499","tr134563",0.987558010999263,2.5400179210204,2.58329562189005,NA,"salinity.id46203.tr134563","id46203","",NA,"","","","1_of_1_in_tr134563 len=435 id=46203 tr=134563"
"1500","tr134573",0.999645715485204,0.241782654257861,0.225880764130058,NA,"salinity.id11066.tr134573","id11066","",NA,"","","","1_of_1_in_tr134573 len=217 id=11066 tr=134573"
"1501","tr134582",0.997970283197973,3.49619101571732,3.68073286974614,NA,"salinity.id24284.tr134582","id24284","",NA,"","","","1_of_1_in_tr134582 len=222 id=24284 tr=134582"
"1502","tr134585",0.999979743485421,0.235401102669983,0.225168243186244,NA,"salinity.id27509.tr134585","id27509","",NA,"","","","1_of_1_in_tr134585 len=240 id=27509 tr=134585"
"1503","tr134592",0.999999997963335,0.14416386474762,0.135121123862471,NA,"salinity.id8705.tr134592","id8705","",NA,"","","","1_of_1_in_tr134592 len=364 id=8705 tr=134592"
"1504","tr134599",0.990030382288153,0.363131990977799,0.353297440870377,NA,"salinity.id8021.tr134599","id8021","",NA,"","","","1_of_1_in_tr134599 len=302 id=8021 tr=134599"
"1505","tr134638",0.997506249851656,13.6935884307422,1848.40710573069,NA,"salinity.id17325.tr134638","id17325","",27,"extracted_CDS GOMatch=A7SUJ6 GOTerms=GO:0005215,GO:0006810,GO:0016020,GO:0016021,GO:0022891,GO:0055085 Gene=Glucose_transporter_type_8_ Match_Acc=Q8AYP6 gene=isogroup03541 length=1092 numContigs=1","","","1_of_1_in_tr134638 len=218 id=17325 tr=134638"
"1506","tr13470",0.99992978345942,4.35798748104498,4.62002585248528,NA,"salinity.id23091.tr13470","id23091","",NA,"","","","1_of_2_in_tr13470 len=384 id=23091 tr=13470"
"1507","tr13470",0.99992978345942,4.35798748104498,4.62002585248528,NA,"salinity.id23092.tr13470","id23092","",NA,"","","","2_of_2_in_tr13470 len=257 id=23092 tr=13470"
"1508","tr134757",0.999998034802019,0.147203632688698,0.129047209908129,NA,"salinity.id46029.tr134757","id46029","",NA,"","","","1_of_1_in_tr134757 len=201 id=46029 tr=134757"
"1509","tr134799",0.998362572929215,0.35432875211564,0.348657774535286,NA,"salinity.id2348.tr134799","id2348","",NA,"","","","1_of_1_in_tr134799 len=306 id=2348 tr=134799"
"1510","tr134815",0.999999285604798,0.0991454998844477,0.0743259133525113,NA,"salinity.id4802.tr134815","id4802","",NA,"","","","1_of_1_in_tr134815 len=212 id=4802 tr=134815"
"1511","tr134827",0.999998932986418,5.61848259178296,6.02390555605456,NA,"salinity.id1923.tr134827","id1923","",NA,"","","","1_of_1_in_tr134827 len=317 id=1923 tr=134827"
"1512","tr134863",0.995422388936841,0.344493607910508,0.334898396007405,NA,"salinity.id48786.tr134863","id48786","",NA,"","","","1_of_1_in_tr134863 len=215 id=48786 tr=134863"
"1513","tr134879",0.9839222506796,0.383313267917753,0.374286292828616,NA,"salinity.id34173.tr134879","id34173","",21,"extracted_CDS GOMatch=B3S407 GOTerms=GO:0000166,GO:0005524,GO:0006200,GO:0016887,GO:0017111 Gene=ATP-binding_cassette_transporter_1_ Match_Acc=Q8UVV4 gene=isogroup05917 length=793 numContigs=1","","","1_of_1_in_tr134879 len=385 id=34173 tr=134879"
"1514","tr13492",0.999793412690662,17.0340064388323,2334.56687039666,NA,"salinity.id1066.tr13492","id1066","",NA,"","","","1_of_1_in_tr13492 len=206 id=1066 tr=13492"
"1515","tr134928",0.999999865639148,7.11974797947672,7.90092596211446,NA,"salinity.id16400.tr134928","id16400","",NA,"","","","1_of_1_in_tr134928 len=233 id=16400 tr=134928"
"1516","tr134929",0.999998426570876,7.17926174280664,8.26346807808608,NA,"salinity.id25669.tr134929","id25669","",NA,"","","","1_of_1_in_tr134929 len=303 id=25669 tr=134929"
"1517","tr134954",0.999999971649808,0.107947675836375,0.0907764031909553,NA,"salinity.id10515.tr134954","id10515","",NA,"","","","1_of_1_in_tr134954 len=239 id=10515 tr=134954"
"1518","tr134977",0.988885962130636,0.427010859988869,0.424599954764589,NA,"salinity.id39449.tr134977","id39449","",NA,"","","","1_of_1_in_tr134977 len=432 id=39449 tr=134977"
"1519","tr134992",0.999460123256419,3.22602251596248,3.30832779711603,NA,"salinity.id41554.tr134992","id41554","",NA,"","","","1_of_1_in_tr134992 len=452 id=41554 tr=134992"
"1520","tr135009",0.999872560949862,17.7020900404503,2431.79882332985,NA,"salinity.id38865.tr135009","id38865","",29,"extracted_CDS GOMatch=C3ZBJ3 GOTerms=GO:0005509 Gene=Notch_homolog_(Fragment)_ Match_Acc=Q7KPY6 gene=isogroup17791 length=403 numContigs=1","","","1_of_1_in_tr135009 len=211 id=38865 tr=135009"
"1521","tr135032",0.999969207794674,19.7063408453044,2723.49468212943,NA,"salinity.id12908.tr135032","id12908","",NA,"","","","1_of_1_in_tr135032 len=269 id=12908 tr=135032"
"1522","tr135090",0.999997969065465,23.7148424550124,3306.8863997286,NA,"salinity.id39300.tr135090","id39300","",NA,"","","","1_of_1_in_tr135090 len=224 id=39300 tr=135090"
"1523","tr135108",0.999999954830408,29.7275948695746,4181.97397612734,NA,"salinity.id4057.tr135108","id4057","",NA,"","","","1_of_1_in_tr135108 len=213 id=4057 tr=135108"
"1524","tr13514",0.993880980470275,5.49893020155802,7.07577053234698,NA,"salinity.id1784.tr13514","id1784","",NA,"","","","1_of_1_in_tr13514 len=208 id=1784 tr=13514"
"1525","tr135171",0.999997124230355,6.12980281276718,6.78461556421475,NA,"salinity.id11126.tr135171","id11126","",NA,"","","","1_of_1_in_tr135171 len=339 id=11126 tr=135171"
"1526","tr135251",0.999997969065465,23.7148424550124,3306.8863997286,NA,"salinity.id19595.tr135251","id19595","",NA,"","","","1_of_1_in_tr135251 len=226 id=19595 tr=135251"
"1527","tr135300",0.981418301425007,3.86560888440581,4.3684054054502,NA,"salinity.id41001.tr135300","id41001","",61,"extracted_CDS GOMatch=A7T5N6 GOTerms=GO:0005488 gene=isogroup00132 length=1395 numContigs=3","","","1_of_1_in_tr135300 len=234 id=41001 tr=135300"
"1528","tr135306",0.981787108675837,0.367682409631429,0.35614302743115,NA,"salinity.id4094.tr135306","id4094","",NA,"","","","1_of_1_in_tr135306 len=231 id=4094 tr=135306"
"1529","tr135330",0.994202564914592,0.195515103731233,0.157840494005413,NA,"salinity.id3069.tr135330","id3069","",NA,"","","","1_of_1_in_tr135330 len=218 id=3069 tr=135330"
"1530","tr13534",0.99999993206852,29.0595112679565,4084.74202319415,NA,"salinity.id15481.tr13534","id15481","",NA,"","","","1_of_1_in_tr13534 len=234 id=15481 tr=13534"
"1531","tr135353",0.995345850571587,0.389438258877113,0.385015442104077,NA,"salinity.id15330.tr135353","id15330","",NA,"","","","1_of_1_in_tr135353 len=302 id=15330 tr=135353"
"1532","tr135384",0.999999668292518,0.151157357159959,0.13678622179879,NA,"salinity.id3134.tr135384","id3134","",NA,"","","","1_of_1_in_tr135384 len=215 id=3134 tr=135384"
"1533","tr135395",0.999999998952832,15.7378713235572,22.6196557146868,NA,"salinity.id2665.tr135395","id2665","",NA,"","","","1_of_1_in_tr135395 len=245 id=2665 tr=135395"
"1534","tr13540",0.999999999999365,50.4381865197329,7196.16451705636,NA,"salinity.id10814.tr13540","id10814","",NA,"","","","1_of_1_in_tr13540 len=291 id=10814 tr=13540"
"1535","tr135422",0.998954257729248,5.41822967991612,6.45143510168318,NA,"salinity.id29014.tr135422","id29014","",24,"extracted_CDS GOMatch=B3RIJ8 GOTerms=GO:0004872,GO:0005576,GO:0006030,GO:0008061 gene=isogroup04384 length=960 numContigs=1","","","1_of_1_in_tr135422 len=253 id=29014 tr=135422"
"1536","tr135429",0.999986050272536,3.56247089702768,3.61873169003317,NA,"salinity.id33504.tr135429","id33504","extracted_CDS GOMatch=C3Z1N0 GOTerms=GO:0005102,GO:0007165 Gene=Thrombospondin-2_ Match_Acc=Q95116 gene=isogroup16807 length=412 numContigs=1",NA,"","","","1_of_1_in_tr135429 len=766 id=33504 tr=135429"
